"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"176","van Schendel, Kyril","SO-2","Claremont-Mudd-Scripps","25:16.8","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"177","Pick, Henry","FR-1","Claremont-Mudd-Scripps","25:22.3","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"178","Kimball, Will","JR-3","Claremont-Mudd-Scripps","25:34.5","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"179","Krasemann, Daniel","FR-1","Claremont-Mudd-Scripps","25:44.2","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"180","Ives, Wilson","SR-4","Claremont-Mudd-Scripps","26:00.6","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"181","Albach, Gus","FR-1","Claremont-Mudd-Scripps","26:10.2","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"182","Sealand, Daniel","JR-3","Claremont-Mudd-Scripps","26:29.2","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"183","Wallace, Will","FR-1","Claremont-Mudd-Scripps","26:29.4","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"184","Hassman, Evan","JR-3","Claremont-Mudd-Scripps","26:45.0","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"185","Grijalva, Alekzander","FR-1","Claremont-Mudd-Scripps","26:52.6","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"186","O'Neill, Declan","FR-1","Claremont-Mudd-Scripps","26:54.4","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"187","Macdonald, Brooks","SR-4","Claremont-Mudd-Scripps","26:58.9","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"188","Battaglia, Noah","FR-1","Claremont-Mudd-Scripps","27:04.5","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"189","Mountain, Bennett","JR-3","Claremont-Mudd-Scripps","27:05.7","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"190","Komoriya, Kaito","SO-2","Claremont-Mudd-Scripps","27:05.7","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"191","Jensen, Garrick","SO-2","Claremont-Mudd-Scripps","27:10.1","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"192","Gill, Jake","SO-2","Claremont-Mudd-Scripps","27:16.6","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"193","Dettman, Kai","FR-1","Claremont-Mudd-Scripps","27:17.6","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"194","Denning, Max","SR-4","Claremont-Mudd-Scripps","27:18.1","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"195","Sogal, Mihira","FR-1","Claremont-Mudd-Scripps","27:22.7","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"196","Hirsch, Alexander","SO-2","Claremont-Mudd-Scripps","27:28.1","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"197","Ostrander, Luke","JR-3","Claremont-Mudd-Scripps","27:33.7","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"198","Natarajan, Arjun","JR-3","Claremont-Mudd-Scripps","27:34.5","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"199","Baca, Xoaquin","FR-1","Claremont-Mudd-Scripps","27:46.6","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"200","Nevens, Noah","FR-1","Claremont-Mudd-Scripps","27:52.2","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"201","Hornung, Gage","JR-3","Claremont-Mudd-Scripps","28:30.9","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"202","Burger, Rafael","FR-1","Claremont-Mudd-Scripps","29:24.6","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
"203","D'Anieri, Thomas","SR-4","Claremont-Mudd-Scripps","25:38.6","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"204","Steinberg, Stevie","JR-3","Claremont-Mudd-Scripps","25:59.0","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"205","van Schendel, Kyril","SO-2","Claremont-Mudd-Scripps","26:07.2","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"206","Kimball, Will","JR-3","Claremont-Mudd-Scripps","26:46.4","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"207","Krasemann, Daniel","FR-1","Claremont-Mudd-Scripps","26:55.1","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"208","Ives, Wilson","SR-4","Claremont-Mudd-Scripps","26:58.8","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"209","Wallace, Will","FR-1","Claremont-Mudd-Scripps","27:09.7","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"210","Albach, Gus","FR-1","Claremont-Mudd-Scripps","27:11.3","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"211","Pick, Henry","FR-1","Claremont-Mudd-Scripps","27:23.2","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"212","Sealand, Daniel","JR-3","Claremont-Mudd-Scripps","27:26.3","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"213","O'Neill, Declan","FR-1","Claremont-Mudd-Scripps","27:32.8","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"214","Hirsch, Alexander","SO-2","Claremont-Mudd-Scripps","27:48.0","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"215","Sogal, Mihira","FR-1","Claremont-Mudd-Scripps","27:52.3","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"216","Macdonald, Brooks","SR-4","Claremont-Mudd-Scripps","27:55.7","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"217","Hassman, Evan","JR-3","Claremont-Mudd-Scripps","27:57.1","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"218","Battaglia, Noah","FR-1","Claremont-Mudd-Scripps","28:11.3","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"219","Jensen, Garrick","SO-2","Claremont-Mudd-Scripps","28:17.2","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"220","Gill, Jake","SO-2","Claremont-Mudd-Scripps","28:18.4","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"221","Ostrander, Luke","JR-3","Claremont-Mudd-Scripps","28:36.3","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"222","Komoriya, Kaito","SO-2","Claremont-Mudd-Scripps","28:37.9","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"223","Natarajan, Arjun","JR-3","Claremont-Mudd-Scripps","28:42.1","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"224","Nevens, Noah","FR-1","Claremont-Mudd-Scripps","28:44.2","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"225","Denning, Max","SR-4","Claremont-Mudd-Scripps","29:07.4","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"226","Mountain, Bennett","JR-3","Claremont-Mudd-Scripps","29:24.7","October 12, 2019
","UC San Diego Triton Classic","
UC San Diego
La Jolla, CA 85713
  "
"227","Steinberg, Stevie","JR-3","Claremont-Mudd-Scripps","24:58.2","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"228","D'Anieri, Thomas","SR-4","Claremont-Mudd-Scripps","25:01.7","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"229","Christensen, Miles","SO-2","Claremont-Mudd-Scripps","25:09.7","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"230","van Schendel, Kyril","SO-2","Claremont-Mudd-Scripps","25:21.5","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"231","Kimball, Will","JR-3","Claremont-Mudd-Scripps","25:32.5","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"232","Ives, Wilson","SR-4","Claremont-Mudd-Scripps","25:52.9","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"233","Wilkinson, Adam","SO-2","Claremont-Mudd-Scripps","25:59.5","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"234","Sealand, Daniel","JR-3","Claremont-Mudd-Scripps","26:05.4","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"235","Battaglia, Noah","FR-1","Claremont-Mudd-Scripps","26:18.5","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"236","Krasemann, Daniel","FR-1","Claremont-Mudd-Scripps","26:18.6","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"237","O'Neill, Declan","FR-1","Claremont-Mudd-Scripps","26:50.0","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"238","Gill, Jake","SO-2","Claremont-Mudd-Scripps","26:55.6","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"239","Albach, Gus","FR-1","Claremont-Mudd-Scripps","27:08.2","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"240","Hirsch, Alexander","SO-2","Claremont-Mudd-Scripps","27:08.7","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"241","Mountain, Bennett","JR-3","Claremont-Mudd-Scripps","27:10.0","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"242","Dettman, Kai","FR-1","Claremont-Mudd-Scripps","27:13.3","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"243","Hassman, Evan","JR-3","Claremont-Mudd-Scripps","27:29.7","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"244","Natarajan, Arjun","JR-3","Claremont-Mudd-Scripps","27:39.3","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"245","Komoriya, Kaito","SO-2","Claremont-Mudd-Scripps","27:40.2","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"246","Denning, Max","SR-4","Claremont-Mudd-Scripps","27:45.9","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"247","Macdonald, Brooks","SR-4","Claremont-Mudd-Scripps","27:47.1","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"248","Jensen, Garrick","SO-2","Claremont-Mudd-Scripps","27:58.5","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"249","Fleming, Thomas","SO-2","Claremont-Mudd-Scripps","28:07.6","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"250","Ostrander, Luke","JR-3","Claremont-Mudd-Scripps","28:37.2","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"251","Burger, Rafael","FR-1","Claremont-Mudd-Scripps","28:43.8","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"252","Baca, Xoaquin","FR-1","Claremont-Mudd-Scripps","29:08.9","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"253","Wallace, Will","FR-1","Claremont-Mudd-Scripps","DNS","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"254","Pick, Henry","FR-1","Claremont-Mudd-Scripps","DNS","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"255","Nevens, Noah","FR-1","Claremont-Mudd-Scripps","DNS","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"256","Sogal, Mihira","FR-1","Claremont-Mudd-Scripps","DNS","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"257","Grijalva, Alekzander","FR-1","Claremont-Mudd-Scripps","DNS","September 28, 2019
","Masters University Invitational","
Central Park
Santa Clarita, CA 
  "
"258","van Schendel, Kyril","SO-2","Claremont-Mudd-Scripps","24:11.6","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"259","D'Anieri, Thomas","SR-4","Claremont-Mudd-Scripps","24:12.4","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"260","Steinberg, Stevie","JR-3","Claremont-Mudd-Scripps","24:14.4","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"261","Christensen, Miles","SO-2","Claremont-Mudd-Scripps","24:21.9","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"262","Kimball, Will","JR-3","Claremont-Mudd-Scripps","24:28.8","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"263","Pick, Henry","FR-1","Claremont-Mudd-Scripps","24:29.3","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"264","Wilkinson, Adam","SO-2","Claremont-Mudd-Scripps","24:46.4","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"265","Battaglia, Noah","FR-1","Claremont-Mudd-Scripps","24:49.5","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"266","Krasemann, Daniel","FR-1","Claremont-Mudd-Scripps","24:52.7","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"267","Sealand, Daniel","JR-3","Claremont-Mudd-Scripps","25:03.1","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"268","Sogal, Mihira","FR-1","Claremont-Mudd-Scripps","25:36.3","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"269","Natarajan, Arjun","JR-3","Claremont-Mudd-Scripps","25:37.2","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"270","Dettman, Kai","FR-1","Claremont-Mudd-Scripps","25:39.0","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"271","Hassman, Evan","JR-3","Claremont-Mudd-Scripps","25:41.1","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"272","Hirsch, Alexander","SO-2","Claremont-Mudd-Scripps","25:44.6","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"273","Macdonald, Brooks","SR-4","Claremont-Mudd-Scripps","25:44.8","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"274","Ives, Wilson","SR-4","Claremont-Mudd-Scripps","25:53.8","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"275","Denning, Max","SR-4","Claremont-Mudd-Scripps","25:57.3","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"276","Ostrander, Luke","JR-3","Claremont-Mudd-Scripps","25:58.8","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"277","O'Neill, Declan","FR-1","Claremont-Mudd-Scripps","25:58.9","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"278","Mountain, Bennett","JR-3","Claremont-Mudd-Scripps","26:07.6","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"279","Komoriya, Kaito","SO-2","Claremont-Mudd-Scripps","26:14.2","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"280","Albach, Gus","FR-1","Claremont-Mudd-Scripps","26:14.3","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"281","Grijalva, Alekzander","FR-1","Claremont-Mudd-Scripps","26:32.4","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"282","Burger, Rafael","FR-1","Claremont-Mudd-Scripps","26:52.9","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
"283","Gill, Jake","SO-2","Claremont-Mudd-Scripps","27:01.9","September 21, 2019
","Coyote challenge","
UC San Bernardino
Riverside, CA 85713
  "
