"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"156","Christensen, Zac","SR-4","Washington U.","27:16.1","September 15, 2018
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"157","Jenkins, Matthew","SR-4","Washington U.","27:17.9","September 15, 2018
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"158","Bishnupuri, Pratyay","SO-2","Washington U.","27:28.3","September 15, 2018
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"159","Brdicko, Nicholas","FR-1","Washington U.","27:35.7","September 15, 2018
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"160","Cumberland, Neil","FR-1","Washington U.","28:00.7","September 15, 2018
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"161","Cadden, Liam","FR-1","Washington U.","28:06.6","September 15, 2018
","Wheaton Gil Dodds Invitational","
St. James Forest Preserve
2S541 Winfield Road
Warrenville, IL 60555
  "
"162","Schraeder, Josh","JR-3","Wis.-La Crosse","24:34.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"163","Schultz, Thomas","SR-4","Wis.-La Crosse","24:45.4","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"164","Nault, Tyler","JR-3","Wis.-La Crosse","24:54.5","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"165","Hinz, Sam","SR-4","Wis.-La Crosse","25:02.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"166","Pahnke, Chris","SO-2","Wis.-La Crosse","25:28.9","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"167","Bourland, Matt","JR-3","Wis.-La Crosse","25:42.6","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"168","Shoemaker-Allen, Zachary","SR-4","Wis.-La Crosse","26:21.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"169","Schraeder, Josh","JR-3","Wis.-La Crosse","24:39.0","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"170","Schultz, Thomas","SR-4","Wis.-La Crosse","24:41.5","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"171","Nault, Tyler","JR-3","Wis.-La Crosse","24:50.3","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"172","Bourland, Matt","JR-3","Wis.-La Crosse","25:21.8","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"173","Hinz, Sam","SR-4","Wis.-La Crosse","25:25.2","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"174","Pahnke, Chris","SO-2","Wis.-La Crosse","25:33.6","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"175","Shoemaker-Allen, Zachary","SR-4","Wis.-La Crosse","25:51.3","November 10, 2018
","NCAA Division III Midwest Region Cross Country Championships","
Wis.-Eau Claire (Eastern Deadline)
Eau Claire, WI 54702
  "
"176","Schultz, Thomas","SR-4","Wis.-La Crosse","24:44.7","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"177","Schraeder, Josh","JR-3","Wis.-La Crosse","25:00.5","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"178","Nault, Tyler","JR-3","Wis.-La Crosse","25:08.0","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"179","Hinz, Sam","SR-4","Wis.-La Crosse","25:24.7","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"180","Bourland, Matt","JR-3","Wis.-La Crosse","25:32.9","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"181","Shoemaker-Allen, Zachary","SR-4","Wis.-La Crosse","25:37.6","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"182","Pahnke, Chris","SO-2","Wis.-La Crosse","25:39.7","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"183","Maegaard, Mitchell","SR-4","Wis.-La Crosse","25:51.8","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"184","Schommer, Peter","SO-2","Wis.-La Crosse","25:56.9","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"185","Kolar, Kyle","JR-3","Wis.-La Crosse","26:42.3","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"186","Christensen, Josh","JR-3","Wis.-La Crosse","26:46.7","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"187","Reiter, Travis","SO-2","Wis.-La Crosse","DNF","October 27, 2018
","WIAC Conference Championships","
Whitetail Golf Course
Colfax, WI 54702
  "
"188","Schultz, Thomas","SR-4","Wis.-La Crosse","24:58.6","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"189","Nault, Tyler","JR-3","Wis.-La Crosse","25:23.5","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"190","Schraeder, Josh","JR-3","Wis.-La Crosse","25:33.4","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"191","Hinz, Sam","SR-4","Wis.-La Crosse","25:58.5","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"192","Bourland, Matt","JR-3","Wis.-La Crosse","26:04.7","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"193","Pahnke, Chris","SO-2","Wis.-La Crosse","26:07.9","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"194","Schommer, Peter","SO-2","Wis.-La Crosse","26:28.0","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"195","Shoemaker-Allen, Zachary","SR-4","Wis.-La Crosse","26:35.9","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"196","Reiter, Travis","SO-2","Wis.-La Crosse","26:36.4","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"197","Christensen, Josh","JR-3","Wis.-La Crosse","26:39.6","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"198","Maegaard, Mitchell","SR-4","Wis.-La Crosse","26:43.8","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"199","Kolar, Kyle","JR-3","Wis.-La Crosse","26:49.9","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"200","Puser, Brandon","SR-4","Wis.-La Crosse","27:01.8","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"201","Rudd, Nolan","SO-2","Wis.-La Crosse","27:08.6","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"202","Zdroik, Bailey","SO-2","Wis.-La Crosse","27:16.7","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"203","Barger, Peter","FR-1","Wis.-La Crosse","27:20.2","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"204","Soeder, Harry","JR-3","Wis.-La Crosse","27:28.8","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"205","Reiter, Kevin","JR-3","Wis.-La Crosse","27:31.9","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"206","Sample, Isaiah","SO-2","Wis.-La Crosse","27:32.9","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"207","Diver, Darius","FR-1","Wis.-La Crosse","27:34.7","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"208","Kartschoke, Nick","FR-1","Wis.-La Crosse","27:48.8","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"209","Ingold, Drake","FR-1","Wis.-La Crosse","28:14.6","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"210","Birdsong, Connor","FR-1","Wis.-La Crosse","28:29.9","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"211","Thompson, Ethan","FR-1","Wis.-La Crosse","28:50.0","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"212","Hansford, Brian","SO-2","Wis.-La Crosse","29:11.1","October 13, 2018
","Jim Drews/Tori Neubauer Invitational","
UW-La Crosse
La Crosse, WI 54601
  "
"213","Schraeder, Josh","JR-3","Wis.-La Crosse","26:48.8","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"214","Schultz, Thomas","SR-4","Wis.-La Crosse","27:02.5","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"215","Nault, Tyler","JR-3","Wis.-La Crosse","27:37.7","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"216","Bourland, Matt","JR-3","Wis.-La Crosse","27:52.3","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"217","Shoemaker-Allen, Zachary","SR-4","Wis.-La Crosse","28:16.2","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"218","Pahnke, Chris","SO-2","Wis.-La Crosse","28:28.9","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"219","Hinz, Sam","SR-4","Wis.-La Crosse","28:56.4","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"220","Hansford, Brian","SO-2","Wis.-La Crosse","28:58.9","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"221","Reiter, Travis","SO-2","Wis.-La Crosse","29:15.8","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"222","Schommer, Peter","SO-2","Wis.-La Crosse","29:27.2","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"223","Ingold, Drake","FR-1","Wis.-La Crosse","29:33.0","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"224","Reiter, Kevin","JR-3","Wis.-La Crosse","29:39.1","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"225","Barger, Peter","FR-1","Wis.-La Crosse","29:53.9","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"226","Kolar, Kyle","JR-3","Wis.-La Crosse","30:00.0","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"227","Soeder, Harry","JR-3","Wis.-La Crosse","30:06.5","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"228","Diver, Darius","FR-1","Wis.-La Crosse","30:08.9","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"229","Zdroik, Bailey","SO-2","Wis.-La Crosse","30:25.9","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"230","Christensen, Josh","JR-3","Wis.-La Crosse","30:36.0","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"231","Kartschoke, Nick","FR-1","Wis.-La Crosse","30:51.4","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"232","Thompson, Ethan","FR-1","Wis.-La Crosse","31:06.4","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"233","Rudd, Nolan","SO-2","Wis.-La Crosse","31:16.0","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"234","Birdsong, Connor","FR-1","Wis.-La Crosse","31:42.0","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"235","Sample, Isaiah","SO-2","Wis.-La Crosse","31:57.1","September 15, 2018
","Augsburg Invitational","
Augsburg
Bloomington, MN 55454
  "
"236","Peet, Graham","SR-4","Haverford","24:49.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"237","Morgan, Greg","SR-4","Haverford","24:50.1","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"238","Herlihy, Ryan","SR-4","Haverford","24:54.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"239","McCalpin, Sam","JR-3","Haverford","25:30.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"240","Moreland, Jamie","FR-1","Haverford","25:51.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"241","Buckley, Peter","FR-1","Haverford","26:30.9","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"242","Watt, David","JR-3","Haverford","27:12.6","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"243","Herlihy, Ryan","SR-4","Haverford","25:56.4","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"244","Peet, Graham","SR-4","Haverford","26:09.9","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"245","Morgan, Greg","SR-4","Haverford","26:15.1","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"246","McCalpin, Sam","JR-3","Haverford","26:27.5","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"247","Watt, David","JR-3","Haverford","27:25.6","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"248","Moreland, Jamie","FR-1","Haverford","27:36.6","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"249","Morgan, Greg","SR-4","Haverford","25:18.8","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"250","Herlihy, Ryan","SR-4","Haverford","25:29.2","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"251","Peet, Graham","SR-4","Haverford","25:36.8","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"252","Gearinger, Dylan","SR-4","Haverford","25:41.7","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"253","Watt, David","JR-3","Haverford","26:18.4","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"254","McCalpin, Sam","JR-3","Haverford","26:24.8","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"255","Moreland, Jamie","FR-1","Haverford","26:41.2","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"256","Buckley, Peter","FR-1","Haverford","26:48.9","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"257","Madden, Conor","JR-3","Haverford","26:49.6","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"258","Goings, Chris","SR-4","Haverford","27:08.5","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"259","Kawakatsu, Hiro","JR-3","Haverford","27:23.7","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"260","Katz, Matt","SO-2","Haverford","27:51.5","October 27, 2018
","2018 Centennial Conference Championship","
Haverford College
Haverford, PA 
  "
"261","Katz, Matt","SO-2","Haverford","27:26.2","October 13, 2018
","Jack Saint Claire Invite","
Belmont Plateau
Philadelphia, PA 19131
  "
"262","Madden, Conor","JR-3","Haverford","27:26.5","October 13, 2018
","Jack Saint Claire Invite","
Belmont Plateau
Philadelphia, PA 19131
  "
"263","Goings, Chris","SR-4","Haverford","27:46.2","October 13, 2018
","Jack Saint Claire Invite","
Belmont Plateau
Philadelphia, PA 19131
  "
"264","Kawakatsu, Hiro","JR-3","Haverford","27:56.4","October 13, 2018
","Jack Saint Claire Invite","
Belmont Plateau
Philadelphia, PA 19131
  "
"265","Karlsen, Amos","FR-1","Haverford","28:23.4","October 13, 2018
","Jack Saint Claire Invite","
Belmont Plateau
Philadelphia, PA 19131
  "
